decaimiento (us);evento;evento restado
40002;1707972669;14199
40004;1707972670;14200
40007;1707972671;14201
40006;1707972672;14202
40003;1707972673;14203
40007;1707972674;14204
40005;1707972675;14205
40008;1707972676;14206
40002;1707972677;14207
40004;1707972678;14208
40006;1707972679;14209
40006;1707972680;14210
40006;1707972681;14211
40001;1707972682;14212
40000;1707972683;14213
40006;1707972684;14214
40003;1707972685;14215
40003;1707972686;14216
40002;1707972687;14217
40002;1707972688;14218
40005;1707972689;14219
40002;1707972690;14220
40002;1707972691;14221
40003;1707972692;14222
40005;1707972693;14223
40006;1707972694;14224
40003;1707972695;14225
40001;1707972696;14226
40007;1707972697;14227
40002;1707972698;14228
40008;1707972699;14229
40004;1707972700;14230
40008;1707972701;14231
40002;1707972702;14232
40005;1707972703;14233
40005;1707972704;14234
40007;1707972705;14235
40004;1707972706;14236
40004;1707972707;14237
40003;1707972708;14238
40004;1707972709;14239
40007;1707972710;14240
40010;1707972711;14241
40003;1707972712;14242
40002;1707972713;14243
40007;1707972714;14244
40005;1707972715;14245
40004;1707972716;14246
40003;1707972717;14247
40004;1707972718;14248
40006;1707972719;14249
40009;1707972720;14250
40005;1707972721;14251
40005;1707972722;14252
40004;1707972723;14253
40007;1707972724;14254
40005;1707972725;14255
40006;1707972726;14256
40007;1707972727;14257
40004;1707972729;14259
40002;1707972730;14260
40005;1707972731;14261
1880;1707972731;14261
40007;1707972732;14262
40007;1707972733;14263
40006;1707972734;14264
40004;1707972735;14265
40002;1707972736;14266
40004;1707972737;14267
40006;1707972738;14268
40009;1707972739;14269
40004;1707972740;14270
40005;1707972741;14271
40003;1707972742;14272
40005;1707972743;14273
40004;1707972744;14274
40006;1707972745;14275
40003;1707972746;14276
40006;1707972747;14277
40006;1707972748;14278
40005;1707972749;14279
40012;1707972750;14280
40005;1707972751;14281
40005;1707972752;14282
40004;1707972753;14283
40002;1707972754;14284
40005;1707972755;14285
40001;1707972756;14286
40004;1707972757;14287
40008;1707972758;14288
40006;1707972759;14289
40002;1707972760;14290
40003;1707972761;14291
40002;1707972762;14292
40001;1707972763;14293
40005;1707972764;14294
40006;1707972765;14295
40004;1707972766;14296
40003;1707972767;14297
40003;1707972768;14298
40004;1707972769;14299
40005;1707972770;14300
40005;1707972771;14301
40002;1707972772;14302
40002;1707972773;14303
40007;1707972774;14304
40007;1707972775;14305
40003;1707972776;14306
40002;1707972777;14307
40003;1707972778;14308
40007;1707972779;14309
40005;1707972780;14310
40007;1707972781;14311
40006;1707972782;14312
40002;1707972783;14313
40005;1707972784;14314
40000;1707972785;14315
40001;1707972786;14316
40007;1707972787;14317
40006;1707972788;14318
40006;1707972789;14319
40005;1707972790;14320
40005;1707972791;14321
40004;1707972792;14322
40004;1707972793;14323
40007;1707972794;14324
40008;1707972795;14325
40003;1707972796;14326
40004;1707972797;14327
980;1707972798;14328
40005;1707972798;14328
40004;1707972799;14329
40004;1707972800;14330
40006;1707972801;14331
40006;1707972802;14332
40003;1707972803;14333
40002;1707972804;14334
40006;1707972805;14335
40009;1707972806;14336
40005;1707972807;14337
40003;1707972808;14338
40004;1707972809;14339
1100;1707972809;14339
40008;1707972810;14340
40003;1707972811;14341
40005;1707972812;14342
40004;1707972813;14343
40002;1707972814;14344
40000;1707972815;14345
40002;1707972816;14346
40003;1707972817;14347
40004;1707972818;14348
40006;1707972819;14349
40005;1707972820;14350
40005;1707972821;14351
40001;1707972822;14352
40001;1707972823;14353
40008;1707972824;14354
40004;1707972825;14355
40007;1707972826;14356
40004;1707972827;14357
40007;1707972828;14358
40005;1707972829;14359
40004;1707972830;14360
40006;1707972831;14361
40008;1707972832;14362
40006;1707972833;14363
40004;1707972834;14364
40006;1707972835;14365
40003;1707972836;14366
40006;1707972837;14367
40009;1707972838;14368
40005;1707972839;14369
40004;1707972840;14370
40002;1707972841;14371
40003;1707972842;14372
40010;1707972843;14373
2120;1707972843;14373
40004;1707972844;14374
40001;1707972845;14375
40002;1707972846;14376
40006;1707972847;14377
40004;1707972848;14378
40004;1707972849;14379
40005;1707972850;14380
40004;1707972851;14381
40007;1707972852;14382
40005;1707972853;14383
40001;1707972854;14384
40002;1707972855;14385
40002;1707972856;14386
40010;1707972857;14387
40006;1707972858;14388
40003;1707972859;14389
40006;1707972860;14390
40004;1707972861;14391
40005;1707972862;14392
40005;1707972863;14393
40003;1707972864;14394
40004;1707972865;14395
40007;1707972866;14396
40003;1707972867;14397
40003;1707972868;14398
3100;1707972868;14398
40005;1707972869;14399
40008;1707972870;14400
40004;1707972871;14401
40008;1707972872;14402
40002;1707972873;14403
40004;1707972874;14404
40005;1707972875;14405
40004;1707972876;14406
40010;1707972877;14407
40006;1707972878;14408
40004;1707972879;14409
40007;1707972880;14410
40002;1707972881;14411
40003;1707972882;14412
40003;1707972883;14413
40007;1707972884;14414
40004;1707972885;14415
40004;1707972886;14416
40000;1707972887;14417
40007;1707972888;14418
40005;1707972889;14419
40004;1707972890;14420
40004;1707972891;14421
40005;1707972892;14422
40007;1707972893;14423
40002;1707972894;14424
40003;1707972895;14425
40006;1707972896;14426
40007;1707972897;14427
40009;1707972898;14428
40003;1707972899;14429
40007;1707972900;14430
40003;1707972901;14431
40003;1707972902;14432
40005;1707972903;14433
40004;1707972904;14434
40007;1707972905;14435
40006;1707972906;14436
40005;1707972907;14437
40005;1707972908;14438
40005;1707972909;14439
40004;1707972910;14440
40006;1707972911;14441
40007;1707972912;14442
40007;1707972913;14443
40002;1707972914;14444
40002;1707972915;14445
40004;1707972916;14446
40003;1707972917;14447
40005;1707972918;14448
40007;1707972919;14449
40008;1707972920;14450
40004;1707972921;14451
40003;1707972922;14452
40002;1707972923;14453
40006;1707972924;14454
40003;1707972925;14455
40003;1707972926;14456
40004;1707972927;14457
40007;1707972928;14458
40007;1707972929;14459
40005;1707972930;14460
40005;1707972931;14461
40006;1707972932;14462
40003;1707972933;14463
40003;1707972934;14464
40004;1707972935;14465
40004;1707972936;14466
40005;1707972937;14467
40009;1707972938;14468
40008;1707972939;14469
40005;1707972940;14470
40007;1707972941;14471
40005;1707972942;14472
40006;1707972943;14473
40003;1707972944;14474
40002;1707972945;14475
40002;1707972946;14476
40003;1707972947;14477
40003;1707972948;14478
40003;1707972949;14479
40005;1707972950;14480
40006;1707972951;14481
40007;1707972952;14482
40001;1707972953;14483
40006;1707972954;14484
40003;1707972955;14485
40006;1707972956;14486
40006;1707972957;14487
40008;1707972958;14488
40005;1707972959;14489
40004;1707972960;14490
40009;1707972961;14491
40005;1707972962;14492
40006;1707972963;14493
40003;1707972964;14494
40005;1707972965;14495
40002;1707972966;14496
40003;1707972967;14497
40005;1707972968;14498
40006;1707972969;14499
40007;1707972970;14500
40006;1707972971;14501
40002;1707972972;14502
40004;1707972973;14503
40004;1707972974;14504
40002;1707972975;14505
40007;1707972976;14506
40010;1707972977;14507
40003;1707972978;14508
40002;1707972979;14509
40006;1707972980;14510
40006;1707972981;14511
40003;1707972982;14512
40003;1707972983;14513
40004;1707972984;14514
40002;1707972985;14515
40006;1707972986;14516
40006;1707972987;14517
40006;1707972988;14518
40002;1707972989;14519
40002;1707972990;14520
40004;1707972991;14521
40003;1707972992;14522
40004;1707972993;14523
40002;1707972994;14524
40004;1707972995;14525
40005;1707972996;14526
40006;1707972997;14527
40006;1707972998;14528
40008;1707972999;14529
40004;1707973000;14530
40002;1707973001;14531
40005;1707973002;14532
40009;1707973003;14533
40005;1707973004;14534
40007;1707973005;14535
40001;1707973006;14536
40003;1707973007;14537
40004;1707973008;14538
40007;1707973009;14539
40004;1707973010;14540
40002;1707973011;14541
40010;1707973012;14542
40007;1707973013;14543
40005;1707973014;14544
40004;1707973015;14545
40002;1707973016;14546
40008;1707973017;14547
40008;1707973018;14548
40002;1707973019;14549
40004;1707973020;14550
40005;1707973021;14551
40005;1707973022;14552
40008;1707973023;14553
40001;1707973024;14554
40003;1707973025;14555
40005;1707973026;14556
40003;1707973027;14557
40006;1707973028;14558
40004;1707973029;14559
40005;1707973030;14560
40005;1707973031;14561
40007;1707973032;14562
40004;1707973033;14563
40004;1707973034;14564
40010;1707973035;14565
40007;1707973036;14566
40005;1707973037;14567
40003;1707973038;14568
40003;1707973039;14569
40005;1707973040;14570
40003;1707973041;14571
40005;1707973042;14572
40008;1707973043;14573
40001;1707973044;14574
40005;1707973045;14575
40005;1707973046;14576
40004;1707973047;14577
40006;1707973048;14578
40007;1707973049;14579
40002;1707973050;14580
40006;1707973051;14581
40003;1707973052;14582
40004;1707973053;14583
40004;1707973054;14584
40002;1707973055;14585
40005;1707973056;14586
40001;1707973057;14587
40006;1707973058;14588
40002;1707973059;14589
40005;1707973060;14590
40000;1707973061;14591
40005;1707973062;14592
40007;1707973063;14593
40003;1707973064;14594
40008;1707973065;14595
40002;1707973066;14596
40003;1707973067;14597
1160;1707973068;14598
40007;1707973068;14598
100;1707973068;14598
40007;1707973069;14599
40001;1707973070;14600
40003;1707973071;14601
40005;1707973072;14602
40006;1707973073;14603
40003;1707973074;14604
40008;1707973075;14605
40003;1707973076;14606
40005;1707973077;14607
40002;1707973078;14608
40003;1707973079;14609
40006;1707973080;14610
40005;1707973081;14611
40008;1707973082;14612
3140;1707973082;14612
40004;1707973083;14613
40005;1707973084;14614
40000;1707973085;14615
40005;1707973086;14616
40004;1707973087;14617
40003;1707973088;14618
40004;1707973089;14619
40008;1707973090;14620
40004;1707973091;14621
40004;1707973092;14622
40007;1707973093;14623
40002;1707973094;14624
40004;1707973095;14625
40006;1707973096;14626
40008;1707973097;14627
40004;1707973098;14628
40003;1707973099;14629
40005;1707973100;14630
40003;1707973101;14631
40003;1707973102;14632
40006;1707973103;14633
40006;1707973104;14634
40002;1707973105;14635
40001;1707973106;14636
40003;1707973107;14637
40005;1707973108;14638
40003;1707973109;14639
40004;1707973110;14640
40009;1707973111;14641
40001;1707973112;14642
40002;1707973113;14643
40001;1707973114;14644
40004;1707973115;14645
40005;1707973116;14646
40002;1707973117;14647
40007;1707973118;14648
40002;1707973119;14649
40003;1707973120;14650
40007;1707973121;14651
40001;1707973122;14652
40007;1707973123;14653
40002;1707973124;14654
40005;1707973125;14655
40004;1707973126;14656
40007;1707973127;14657
40003;1707973128;14658
40006;1707973129;14659
40003;1707973130;14660
40006;1707973131;14661
40003;1707973132;14662
40006;1707973133;14663
40004;1707973135;14665
40002;1707973136;14666
40002;1707973137;14667
40005;1707973138;14668
40003;1707973139;14669
40005;1707973140;14670
40004;1707973141;14671
40005;1707973142;14672
40004;1707973143;14673
40003;1707973144;14674
40001;1707973145;14675
40004;1707973146;14676
40004;1707973147;14677
40004;1707973148;14678
40004;1707973149;14679
40006;1707973150;14680
40004;1707973151;14681
40001;1707973152;14682
40002;1707973153;14683
40006;1707973154;14684
40005;1707973155;14685
40007;1707973156;14686
40006;1707973157;14687
40006;1707973158;14688
40003;1707973159;14689
40008;1707973160;14690
40004;1707973161;14691
40004;1707973162;14692
40003;1707973163;14693
40007;1707973164;14694
40002;1707973165;14695
40002;1707973166;14696
40002;1707973167;14697
40004;1707973168;14698
40004;1707973169;14699
40005;1707973170;14700
40009;1707973171;14701
40003;1707973172;14702
40004;1707973173;14703
40004;1707973174;14704
40004;1707973175;14705
40004;1707973176;14706
40004;1707973177;14707
40003;1707973178;14708
40005;1707973179;14709
40006;1707973180;14710
7760;1707973180;14710
40003;1707973181;14711
40007;1707973182;14712
40006;1707973183;14713
40008;1707973184;14714
40001;1707973185;14715
40004;1707973186;14716
40002;1707973187;14717
40003;1707973188;14718
40003;1707973189;14719
40004;1707973190;14720
40010;1707973191;14721
40001;1707973192;14722
40005;1707973193;14723
40006;1707973194;14724
40004;1707973195;14725
40006;1707973196;14726
40004;1707973197;14727
40005;1707973198;14728
40008;1707973199;14729
40006;1707973200;14730
40006;1707973201;14731
40004;1707973202;14732
40008;1707973203;14733
40004;1707973204;14734
40006;1707973205;14735
40006;1707973206;14736
40005;1707973207;14737
40007;1707973208;14738
40006;1707973209;14739
40002;1707973210;14740
40004;1707973211;14741
40005;1707973212;14742
40004;1707973213;14743
40008;1707973214;14744
40001;1707973215;14745
40003;1707973216;14746
40001;1707973217;14747
40002;1707973218;14748
40009;1707973219;14749
40005;1707973220;14750
40005;1707973221;14751
40005;1707973222;14752
40004;1707973223;14753
40002;1707973224;14754
40001;1707973225;14755
40004;1707973226;14756
40005;1707973227;14757
40006;1707973228;14758
40004;1707973229;14759
40005;1707973230;14760
40003;1707973231;14761
40007;1707973232;14762
40003;1707973233;14763
40009;1707973234;14764
40004;1707973235;14765
40004;1707973236;14766
40004;1707973237;14767
40001;1707973238;14768
40003;1707973239;14769
40004;1707973240;14770
40007;1707973241;14771
40007;1707973242;14772
40007;1707973243;14773
5840;1707973243;14773
40007;1707973244;14774
40006;1707973245;14775
40005;1707973246;14776
40004;1707973247;14777
40004;1707973248;14778
40002;1707973249;14779
40004;1707973250;14780
40003;1707973251;14781
40002;1707973252;14782
40008;1707973253;14783
40003;1707973254;14784
40004;1707973255;14785
40006;1707973256;14786
40004;1707973257;14787
40002;1707973258;14788
40005;1707973259;14789
40007;1707973260;14790
40003;1707973261;14791
40005;1707973262;14792
40004;1707973263;14793
40004;1707973264;14794
40004;1707973265;14795
